              -511               331               221               111         1e-06  0
               511               331               221               113         1e-07  0
              -511               331               221               113         1e-07  0
               511               331               223               111         2e-07  0
              -511               331               223               111         2e-07  0
               511               331               223               113         2e-06  0
              -511               331               223               113         2e-06  0
               511               331               223               221         1e-07  0
              -511               331               223               221         1e-07  0
               511               331               311               111         1e-06  0
              -511               331              -311               111         1e-06  0
               511               331               311               113         1e-06  0
              -511               331              -311               113         1e-06  0
               511               331               311               221         1e-06  0
              -511               331              -311               221         1e-06  0
               511               331               311               223         1e-06  0
              -511               331              -311               223         1e-06  0
               511               331               311               311         1e-06  0
              -511               331              -311              -311         1e-06  0
               511               331               313               113         2e-06  0
              -511               331              -313               113         2e-06  0
               511               331               313               223         2e-06  0
              -511               331              -313               223         2e-06  0
               511               331               313              -313         2e-07  0
              -511               331              -313               313         2e-07  0
               511               331               321              -211         1e-06  0
              -511               331              -321               211         1e-06  0
               511               331               321              -213         2e-06  0
              -511               331              -321               213         2e-06  0
               511               331               321              -321         1e-06  0
              -511               331              -321               321         1e-06  0
               511               331               323              -211         2e-06  0
              -511               331              -323               211         2e-06  0
               511               331               323              -213         2e-06  0
              -511               331              -323               213         2e-06  0
               511               331               323              -323         2e-07  0
              -511               331              -323               323         2e-07  0
               511               331               331               311         1e-06  0
              -511               331               331              -311         1e-06  0
               511               333               113               111         1e-06  0
              -511               333               113               111         1e-06  0
               511               333               211              -211         1e-07  0
              -511               333              -211               211         1e-07  0
               511               333               213              -211         1e-06  0
              -511               333              -213               211         1e-06  0
               511               333              -213               211         1e-06  0
              -511               333               213              -211         1e-06  0
               511               333               221               113         5e-07  0
              -511               333               221               113         5e-07  0
               511               333               223               111         1e-06  0
              -511               333               223               111         1e-06  0
               511               333               311               111         1e-05  0
              -511               333              -311               111         1e-05  0
               511               333               311               113         1e-05  0
              -511               333              -311               113         1e-05  0
               511               333               311               223         1e-05  0
              -511               333              -311               223         1e-05  0
               511               333               311               311         1e-07  0
              -511               333              -311              -311         1e-07  0
               511               333               313               111         1e-05  0
              -511               333              -313               111         1e-05  0
               511               333               313               221         5e-06  0
              -511               333              -313               221         5e-06  0
               511               333               321              -211         1e-05  0
              -511               333              -321               211         1e-05  0
               511               333               321              -213         1e-05  0
              -511               333              -321               213         1e-05  0
               511               333               321              -321         1e-07  0
              -511               333              -321               321         1e-07  0
               511               333               323              -211         1e-05  0
              -511               333              -323               211         1e-05  0
               511               333               331               113         2e-07  0
              -511               333               331               113         2e-07  0
               511               333               331               313         2e-06  0
              -511               333               331              -313         2e-06  0
               511               333               333               111         1e-07  0
              -511               333               333               111         1e-07  0
               511               333               333               311         3e-06  0
              -511               333               333              -311         3e-06  0
               511               333               333               313         3e-06  0
              -511               333               333              -313         3e-06  0
               511               411              -411               311        0.0015  0
              -511              -411               411              -311        0.0015  0
               511               411              -411               313        0.0025  0
              -511              -411               411              -313        0.0025  0
               511              -411               211               111        0.0005  0
              -511               411              -211               111        0.0005  0
               511              -411               211               113        0.0011  0
              -511               411              -211               113        0.0011  0
               511              -411               213               111        0.0011  0
              -511               411              -213               111        0.0011  0
               511               413              -411               311        0.0047  0
              -511              -413               411              -311        0.0047  0
               511               413              -411               313        0.0025  0
              -511              -413               411              -313        0.0025  0
               511               413              -413               311         0.007  0
              -511              -413               413              -311         0.007  0
               511               413              -413               313         0.005  0
              -511              -413               413              -313         0.005  0
               511              -413               211               111        0.0008  0
              -511               413              -211               111        0.0008  0
               511              -413               211               113         0.001  0
              -511               413              -211               113         0.001  0
               511              -413               213               111         0.001  0
              -511               413              -213               111         0.001  0
               511              -413               411               311        0.0018  0
              -511               413              -411              -311        0.0018  0
               511              -413               411               313        0.0025  0
              -511               413              -411              -313        0.0025  0
               511               421              -411               321        0.0017  0
              -511              -421               411              -321        0.0017  0
               511               421              -411               323        0.0025  0
              -511              -421               411              -323        0.0025  0
               511               421              -413               321        0.0031  0
              -511              -421               413              -321        0.0031  0
               511               421              -413               323        0.0025  0
              -511              -421               413              -323        0.0025  0
               511               421              -421               311        0.0005  0
              -511              -421               421              -311        0.0005  0
               511               421              -421               313        0.0005  0
              -511              -421               421              -313        0.0005  0
               511              -421               211              -211        0.0005  0
              -511               421              -211               211        0.0005  0
               511               423              -411               321        0.0049  0
              -511              -423               411              -321        0.0049  0
               511               423              -411               323        0.0025  0
              -511              -423               411              -323        0.0025  0
               511               423              -413               321          0.01  0
              -511              -423               413              -321          0.01  0
               511               423              -413               323         0.005  0
              -511              -423               413              -323         0.005  0
               511               423              -421               313        0.0005  0
              -511              -423               421              -313        0.0005  0
               511               423              -423               311        0.0015  0
              -511              -423               423              -311        0.0015  0
               511               423              -423               313         0.001  0
              -511              -423               423              -313         0.001  0
               511              -423               111               111        0.0005  0
              -511               423               111               111        0.0005  0
               511              -423               211              -211        0.0003  0
              -511               423              -211               211        0.0003  0
               511              -423               421               313        0.0005  0
              -511               423              -421              -313        0.0005  0
               511               431              -411               111        0.0018  0
              -511              -431               411               111        0.0018  0
               511               431              -421              -211        0.0037  0
              -511              -431               421               211        0.0037  0
               511               433              -411               111        0.0018  0
              -511              -433               411               111        0.0018  0
               511               433              -421              -211        0.0037  0
              -511              -433               421               211        0.0037  0
               511               441               311               111        0.0001  0
              -511               441              -311               111        0.0001  0
               511               441               321              -211        0.0002  0
              -511               441              -321               211        0.0002  0
               511               443               311               111        0.0001  0
              -511               443              -311               111        0.0001  0
               511               443               321              -211        0.0002  0
              -511               443              -321               211        0.0002  0
               511               443               333               311         9e-05  0
              -511               443               333              -311         9e-05  0
               511               445               311               111        0.0001  0
              -511               445              -311               111        0.0001  0
               511               445               321              -211        0.0002  0
              -511               445              -321               211        0.0002  0
               511             10311               111               111         1e-05  0
              -511            -10311               111               111         1e-05  0
               511             10311               113               111         1e-05  0
              -511            -10311               113               111         1e-05  0
               511             10311               211              -211         1e-05  0
              -511            -10311              -211               211         1e-05  0
               511             10311               213              -211         1e-05  0
              -511            -10311              -213               211         1e-05  0
               511             10311              -213               211         1e-05  0
              -511            -10311               213              -211         1e-05  0
               511             10311               221               113         5e-06  0
              -511            -10311               221               113         5e-06  0
               511             10311               321              -321         1e-05  0
              -511            -10311              -321               321         1e-05  0
               511             10311               331               113         2e-06  0
              -511            -10311               331               113         2e-06  0
               511             10311               333               111         1e-05  0
              -511            -10311               333               111         1e-05  0
               511             10321              -211               111         1e-05  0
              -511            -10321               211               111         1e-05  0
               511             10321              -211               113         1e-05  0
              -511            -10321               211               113         1e-05  0
               511             10321              -213               111         1e-05  0
              -511            -10321               213               111         1e-05  0
               511             10321               221              -213         5e-06  0
              -511            -10321               221               213         5e-06  0
               511             10321              -321               311         1e-05  0
              -511            -10321               321              -311         1e-05  0
               511             10321               331              -213         2e-06  0
              -511            -10321               331               213         2e-06  0
               511             10321               333              -211         1e-05  0
              -511            -10321               333               211         1e-05  0
               511            -10321               321               311         1e-05  0
              -511             10321              -321              -311         1e-05  0
               511             10441               311               111        0.0001  0
              -511             10441              -311               111        0.0001  0
               511             10441               321              -211        0.0002  0
              -511             10441              -321               211        0.0002  0
               511             20113               111               111         1e-05  0
              -511             20113               111               111         1e-05  0
               511             20113               211              -211         1e-05  0
              -511             20113              -211               211         1e-05  0
               511             20113               221               111         5e-06  0
              -511             20113               221               111         5e-06  0
               511             20113               311               111         1e-05  0
              -511             20113              -311               111         1e-05  0
               511             20113               321              -211         1e-05  0
              -511             20113              -321               211         1e-05  0
               511             20113               331               111         2e-06  0
              -511             20113               331               111         2e-06  0
               511             20213              -211               111         1e-05  0
              -511            -20213               211               111         1e-05  0
               511             20213               221              -211         5e-06  0
              -511            -20213               221               211         5e-06  0
               511             20213               311              -211         1e-05  0
              -511            -20213              -311               211         1e-05  0
               511             20213               331              -211         2e-06  0
              -511            -20213               331               211         2e-06  0
               511            -20213               211               111         1e-05  0
              -511             20213              -211               111         1e-05  0
               511            -20213               221               211         5e-06  0
              -511             20213               221              -211         5e-06  0
               511            -20213               311               211         1e-05  0
              -511             20213              -311              -211         1e-05  0
               511            -20213               321               111         1e-05  0
              -511             20213              -321               111         1e-05  0
               511            -20213               331               211         2e-06  0
              -511             20213               331              -211         2e-06  0
               511             20313               321              -321         2e-06  0
              -511            -20313              -321               321         2e-06  0
               511             20313               333               111         2e-06  0
              -511            -20313               333               111         2e-06  0
               511             20313               333               221         1e-06  0
              -511            -20313               333               221         1e-06  0
               511             20313               333               331         1e-06  0
              -511            -20313               333               331         1e-06  0
               511             20323               333              -211         2e-06  0
              -511            -20323               333               211         2e-06  0
               511             20443               311               111        0.0002  0
              -511             20443              -311               111        0.0002  0
               511             20443               321              -211        0.0004  0
              -511             20443              -321               211        0.0004  0
               511             30443               311               111       0.00014  0
              -511             30443              -311               111       0.00014  0
               511             30443               321              -211       0.00014  0
              -511             30443              -321               211       0.00014  0
               511            100441               311               111         5e-05  0
              -511            100441              -311               111         5e-05  0
               511            100441               321              -211         8e-05  0
              -511            100441              -321               211         8e-05  0
               511            100443               311               111        0.0002  0
              -511            100443              -311               111        0.0002  0
               511            100443               321              -211        0.0004  0
              -511            100443              -321               211        0.0004  0
               511           9000111               111               111         1e-06  0
              -511           9000111               111               111         1e-06  0
               511           9000111               113               111         1e-05  0
              -511           9000111               113               111         1e-05  0
               511           9000111               213              -211         1e-05  0
              -511           9000111              -213               211         1e-05  0
               511           9000111              -213               211         1e-05  0
              -511           9000111               213              -211         1e-05  0
               511           9000111               221               113         5e-06  0
              -511           9000111               221               113         5e-06  0
               511           9000111               313               111         5e-06  0
              -511           9000111              -313               111         5e-06  0
               511           9000111               313               221         2e-06  0
              -511           9000111              -313               221         2e-06  0
               511           9000111               323              -211         5e-06  0
              -511           9000111              -323               211         5e-06  0
               511           9000111               331               113         2e-06  0
              -511           9000111               331               113         2e-06  0
               511           9000111               331               313         1e-06  0
              -511           9000111               331              -313         1e-06  0
               511           9000211              -211               111         1e-06  0
              -511          -9000211               211               111         1e-06  0
               511           9000211              -211               113         1e-05  0
              -511          -9000211               211               113         1e-05  0
               511           9000211              -213               111         1e-05  0
              -511          -9000211               213               111         1e-05  0
               511           9000211               221              -213         5e-06  0
              -511          -9000211               221               213         5e-06  0
               511           9000211               331              -213         2e-06  0
              -511          -9000211               331               213         2e-06  0
               511          -9000211               211               111         1e-06  0
              -511           9000211              -211               111         1e-06  0
               511          -9000211               211               113         1e-05  0
              -511           9000211              -211               113         1e-05  0
               511          -9000211               213               111         1e-05  0
              -511           9000211              -213               111         1e-05  0
               511          -9000211               221               213         5e-06  0
              -511           9000211               221              -213         5e-06  0
               511          -9000211               323               111         5e-06  0
              -511           9000211              -323               111         5e-06  0
               511          -9000211               323               221         2e-06  0
              -511           9000211              -323               221         2e-06  0
               511          -9000211               331               213         2e-06  0
              -511           9000211               331              -213         2e-06  0
               511          -9000211               331               323         1e-06  0
              -511           9000211               331              -323         1e-06  0
               511           9010221               111               111         1e-06  0
              -511           9010221               111               111         1e-06  0
               511           9010221               113               111         1e-05  0
              -511           9010221               113               111         1e-05  0
               511           9010221               211              -211         1e-06  0
              -511           9010221              -211               211         1e-06  0
               511           9010221               213              -211         1e-05  0
              -511           9010221              -213               211         1e-05  0
               511           9010221              -213               211         1e-05  0
              -511           9010221               213              -211         1e-05  0
               511           9010221               221               113         5e-06  0
              -511           9010221               221               113         5e-06  0
               511           9010221               223               111         1e-05  0
              -511           9010221               223               111         1e-05  0
               511           9010221               313               111         1e-05  0
              -511           9010221              -313               111         1e-05  0
               511           9010221               313               221         5e-06  0
              -511           9010221              -313               221         5e-06  0
               511           9010221               323              -211         1e-05  0
              -511           9010221              -323               211         1e-05  0
               511           9010221               331               113         2e-06  0
              -511           9010221               331               113         2e-06  0
               511           9010221               331               313         2e-06  0
              -511           9010221               331              -313         2e-06  0
               511           9010221               333               111         1e-06  0
              -511           9010221               333               111         1e-06  0
               511           9010221               333               311         1e-05  0
              -511           9010221               333              -311         1e-05  0
               511               113               111               111         2e-06  0
              -511               113               111               111         2e-06  0
               511               211               211              -211         1e-05  0
              -511              -211              -211               211         1e-05  0
               511               211              -211               111         1e-05  0
              -511              -211               211               111         1e-05  0
               511               211              -211               113         2e-06  0
              -511              -211               211               113         2e-06  0
               511               213               211              -211         2e-06  0
              -511              -213              -211               211         2e-06  0
               511               213              -211               111         2e-06  0
              -511              -213               211               111         2e-06  0
               511              -213               211               111         2e-06  0
              -511               213              -211               111         2e-06  0
               511              -213               211               211         2e-06  0
              -511               213              -211              -211         2e-06  0
               511               221               113               111         1e-06  0
              -511               221               113               111         1e-06  0
               511               221               211              -211         5e-06  0
              -511               221              -211               211         5e-06  0
               511               221               211              -211         1e-06  0
              -511               221              -211               211         1e-06  0
               511               221               213              -211         1e-06  0
              -511               221              -213               211         1e-06  0
               511               221              -213               211         1e-06  0
              -511               221               213              -211         1e-06  0
               511               221               221               211         2e-06  0
              -511               221               221              -211         2e-06  0
               511               223               111               111         2e-06  0
              -511               223               111               111         2e-06  0
               511               223               211              -211         2e-06  0
              -511               223              -211               211         2e-06  0
               511               223               221               111         1e-06  0
              -511               223               221               111         1e-06  0
               511               223               221               211         1e-06  0
              -511               223               221              -211         1e-06  0
               511               311               111               111         1e-05  0
              -511              -311               111               111         1e-05  0
               511               311               113               111         1e-05  0
              -511              -311               113               111         1e-05  0
               511               311               211              -211         1e-05  0
              -511              -311              -211               211         1e-05  0
               511               311               211              -211         1e-05  0
              -511              -311              -211               211         1e-05  0
               511               311               213              -211         1e-05  0
              -511              -311              -213               211         1e-05  0
               511               311              -213               211         1e-05  0
              -511              -311               213              -211         1e-05  0
               511               311               221               111         5e-06  0
              -511              -311               221               111         5e-06  0
               511               311               221               113         5e-06  0
              -511              -311               221               113         5e-06  0
               511               311               221               211         5e-06  0
              -511              -311               221              -211         5e-06  0
               511               311               221               213         5e-06  0
              -511              -311               221              -213         5e-06  0
               511               311               221              -213         5e-06  0
              -511              -311               221               213         5e-06  0
               511               311               221               221         2e-06  0
              -511              -311               221               221         2e-06  0
               511               311               223               111         1e-05  0
              -511              -311               223               111         1e-05  0
               511               311               223               211         1e-05  0
              -511              -311               223              -211         1e-05  0
               511               311               223               221         5e-06  0
              -511              -311               223               221         5e-06  0
               511               311               311               111         1e-06  0
              -511              -311              -311               111         1e-06  0
               511               311               311               113         1e-06  0
              -511              -311              -311               113         1e-06  0
               511               311               311               211         1e-06  0
              -511              -311              -311              -211         1e-06  0
               511               311               311               213         1e-06  0
              -511              -311              -311              -213         1e-06  0
               511               311               311              -213         1e-06  0
              -511              -311              -311               213         1e-06  0
               511               311               311               221         5e-07  0
              -511              -311              -311               221         5e-07  0
               511               311               311               221         5e-07  0
              -511              -311              -311               221         5e-07  0
               511               311               311               221         2e-07  0
              -511              -311              -311               221         2e-07  0
               511               311               311               223         1e-06  0
              -511              -311              -311               223         1e-06  0
               511               311               311               311         1e-05  0
              -511              -311              -311              -311         1e-05  0
               511               311               311               311         5e-06  0
              -511              -311              -311              -311         5e-06  0
               511               311               311               311         1e-07  0
              -511              -311              -311              -311         1e-07  0
               511               313               111               111         1e-05  0
              -511              -313               111               111         1e-05  0
               511               313               211              -211         1e-05  0
              -511              -313              -211               211         1e-05  0
               511               313               221               111         5e-06  0
              -511              -313               221               111         5e-06  0
               511               313               221               211         5e-06  0
              -511              -313               221              -211         5e-06  0
               511               313               311               111         1e-06  0
              -511              -313              -311               111         1e-06  0
               511               313               311               211         1e-06  0
              -511              -313              -311              -211         1e-06  0
               511               313               311               221         5e-07  0
              -511              -313              -311               221         5e-07  0
               511              -313               311               111         1e-06  0
              -511               313              -311               111         1e-06  0
               511              -313               311               211         1e-06  0
              -511               313              -311              -211         1e-06  0
               511              -313               311               221         5e-07  0
              -511               313              -311               221         5e-07  0
               511               321               211              -211         1e-05  0
              -511              -321              -211               211         1e-05  0
               511               321              -211               111         1e-05  0
              -511              -321               211               111         1e-05  0
               511               321              -211               113         1e-05  0
              -511              -321               211               113         1e-05  0
               511               321               213              -211         1e-05  0
              -511              -321              -213               211         1e-05  0
               511               321              -213               111         1e-05  0
              -511              -321               213               111         1e-05  0
               511               321              -213               211         1e-05  0
              -511              -321               213              -211         1e-05  0
               511               321               221              -211         5e-06  0
              -511              -321               221               211         5e-06  0
               511               321               221              -211         5e-06  0
              -511              -321               221               211         5e-06  0
               511               321               221              -213         5e-06  0
              -511              -321               221               213         5e-06  0
               511               321               221               221         2e-06  0
              -511              -321               221               221         2e-06  0
               511               321               223              -211         1e-05  0
              -511              -321               223               211         1e-05  0
               511               321               223               221         5e-06  0
              -511              -321               223               221         5e-06  0
               511               321               311              -211         1e-06  0
              -511              -321              -311               211         1e-06  0
               511               321               311              -213         1e-06  0
              -511              -321              -311               213         1e-06  0
               511               321               311               221         5e-07  0
              -511              -321              -311               221         5e-07  0
               511               321               311               223         1e-06  0
              -511              -321              -311               223         1e-06  0
               511               321               313               311         1e-05  0
              -511              -321              -313              -311         1e-05  0
               511               321              -313              -211         1e-06  0
              -511              -321               313               211         1e-06  0
               511               321              -313               221         5e-07  0
              -511              -321               313               221         5e-07  0
               511               321              -313               311         1e-05  0
              -511              -321               313              -311         1e-05  0
               511               321               321              -321         1e-05  0
              -511              -321              -321               321         1e-05  0
               511               321               321              -321         1e-05  0
              -511              -321              -321               321         1e-05  0
               511               321               321              -321         1e-07  0
              -511              -321              -321               321         1e-07  0
               511               321              -321               111         1e-06  0
              -511              -321               321               111         1e-06  0
               511               321              -321               113         1e-06  0
              -511              -321               321               113         1e-06  0
               511               321              -321               211         1e-06  0
              -511              -321               321              -211         1e-06  0
               511               321              -321               213         1e-06  0
              -511              -321               321              -213         1e-06  0
               511               321              -321              -213         1e-06  0
              -511              -321               321               213         1e-06  0
               511               321              -321               221         5e-07  0
