# pt   RAA_central    RAA_lower    RAA_upper  
400  0.5
0.25  0.930021  0.874581  0.976486
0.75  0.937176  0.880263  0.981187
1.25  0.944587  0.892726  0.986768
1.75  0.950977  0.902509  0.989937
2.25  0.961035  0.919261  0.997809
2.75  0.971516  0.929256  1.00082
3.25  0.97919  0.94556  1.00537
3.75  0.984982  0.956827  1.00894
4.25  0.989059  0.963898  1.01158
4.75  0.991859  0.969439  1.01318
5.25  0.993439  0.973575  1.01378
5.75  0.995367  0.977285  1.01475
6.25  0.997631  0.980593  1.01607
6.75  0.999867  0.983842  1.01739
7.25  1.00202  0.98713  1.01802
7.75  1.00408  0.990454  1.01797
8.25  1.00612  0.993719  1.01792
8.75  1.00814  0.996926  1.01787
9.25  1.00938  0.999357  1.01858
9.75  1.00985  1.00104  1.02004
10.25  1.01032  1.00271  1.0215
10.75  1.01079  1.00436  1.02294
11.25  1.01129  1.00526  1.02372
11.75  1.01183  1.0054  1.02384
12.25  1.01236  1.00555  1.02397
12.75  1.01289  1.00569  1.0241
13.25  1.01342  1.00584  1.02423
13.75  1.01395  1.00598  1.02436
14.25  1.01448  1.00613  1.02448
14.75  1.015  1.00627  1.02461
15.25  1.01553  1.00642  1.02474
15.75  1.01605  1.00656  1.02487
16.25  1.01639  1.00673  1.02505
16.75  1.01653  1.00694  1.02529
17.25  1.01668  1.00714  1.02553
17.75  1.01682  1.00734  1.02577
18.25  1.01697  1.00754  1.02602
18.75  1.01711  1.00774  1.02626
19.25  1.01726  1.00794  1.0265
19.75  1.0174  1.00814  1.02674
20.25  1.01755  1.00834  1.02698
20.75  1.01769  1.00854  1.02722
21.25  1.01784  1.00874  1.02745
21.75  1.01798  1.00894  1.02769
22.25  1.01812  1.00914  1.02793
22.75  1.01827  1.00934  1.02817
23.25  1.01841  1.00954  1.02841
23.75  1.01856  1.00973  1.02865
24.25  1.0187  1.00993  1.02888
24.75  1.01885  1.01013  1.02912
25.25  1.01899  1.01033  1.02936
25.75  1.01913  1.01053  1.02959
26.25  1.01928  1.01072  1.02983
26.75  1.01942  1.01092  1.03007
27.25  1.01956  1.01112  1.0303
27.75  1.01971  1.01132  1.03054
28.25  1.01985  1.01151  1.03077
28.75  1.01999  1.01171  1.03101
29.25  1.02013  1.01191  1.03124
29.75  1.02028  1.0121  1.03148
30.25  1.02042  1.0123  1.03171
30.75  1.02056  1.01249  1.03194
31.25  1.0207  1.01269  1.03218
31.75  1.02085  1.01288  1.03241
32.25  1.02099  1.01308  1.03264
32.75  1.02113  1.01327  1.03288
33.25  1.02127  1.01347  1.03311
33.75  1.02142  1.01366  1.03334
34.25  1.02156  1.01386  1.03357
34.75  1.0217  1.01405  1.03381
35.25  1.02177  1.01415  1.03392
35.75  1.02177  1.01415  1.03392
