# pt   RAA_central    RAA_lower    RAA_upper  
400  0.5
0.25  0.683827  0.499804  0.882129
0.75  0.711605  0.516439  0.904676
1.25  0.741424  0.554453  0.932092
1.75  0.767994  0.585982  0.947984
2.25  0.811404  0.643892  0.988466
2.75  0.858827  0.680918  1.00437
3.25  0.895041  0.745416  1.02875
3.75  0.923245  0.793003  1.04823
4.25  0.943555  0.824131  1.06286
4.75  0.957729  0.849243  1.07185
5.25  0.965812  0.868413  1.07522
5.75  0.975751  0.885928  1.08066
6.25  0.987535  0.901801  1.08817
6.75  0.999297  0.917633  1.09567
7.25  1.01071  0.933899  1.09927
7.75  1.02179  0.950597  1.09899
8.25  1.03284  0.967248  1.09871
8.75  1.04387  0.983854  1.09843
9.25  1.05069  0.996601  1.10251
9.75  1.05329  1.00552  1.11094
10.25  1.0559  1.01442  1.11936
10.75  1.0585  1.0233  1.12778
11.25  1.06129  1.02814  1.13236
11.75  1.06427  1.02893  1.13311
12.25  1.06725  1.02971  1.13386
12.75  1.07022  1.0305  1.13461
13.25  1.0732  1.03129  1.13536
13.75  1.07617  1.03208  1.13612
14.25  1.07914  1.03286  1.13687
14.75  1.08212  1.03365  1.13762
15.25  1.08509  1.03444  1.13837
15.75  1.08805  1.03522  1.13912
16.25  1.08995  1.03617  1.14021
16.75  1.09078  1.03727  1.14164
17.25  1.09161  1.03837  1.14307
17.75  1.09244  1.03946  1.1445
18.25  1.09327  1.04056  1.14593
18.75  1.09409  1.04166  1.14736
19.25  1.09492  1.04276  1.14879
19.75  1.09575  1.04386  1.15022
20.25  1.09658  1.04496  1.15164
20.75  1.09741  1.04606  1.15307
21.25  1.09823  1.04716  1.1545
21.75  1.09906  1.04825  1.15593
22.25  1.09989  1.04935  1.15735
22.75  1.10072  1.05045  1.15878
23.25  1.10155  1.05155  1.16021
23.75  1.10237  1.05264  1.16163
24.25  1.1032  1.05374  1.16306
24.75  1.10403  1.05484  1.16448
25.25  1.10485  1.05593  1.16591
25.75  1.10568  1.05703  1.16733
26.25  1.10651  1.05813  1.16876
26.75  1.10733  1.05922  1.17018
27.25  1.10816  1.06032  1.17161
27.75  1.10899  1.06141  1.17303
28.25  1.10981  1.06251  1.17445
28.75  1.11064  1.06361  1.17588
29.25  1.11147  1.0647  1.1773
29.75  1.11229  1.0658  1.17872
30.25  1.11312  1.06689  1.18015
30.75  1.11394  1.06799  1.18157
31.25  1.11477  1.06908  1.18299
31.75  1.1156  1.07018  1.18441
32.25  1.11642  1.07127  1.18583
32.75  1.11725  1.07236  1.18726
33.25  1.11807  1.07346  1.18868
