# pt   RAA_central    RAA_lower    RAA_upper  
400  0.5
0.25  0.732922  0.564842  0.902993
0.75  0.757326  0.580499  0.921769
1.25  0.78329  0.615977  0.944455
1.75  0.806232  0.645025  0.957534
2.25  0.843377  0.697431  0.990628
2.75  0.883473  0.730353  1.00354
3.25  0.913759  0.786747  1.02326
3.75  0.937151  0.827684  1.03893
4.25  0.953895  0.854187  1.05065
4.75  0.965531  0.87541  1.05784
5.25  0.972148  0.891518  1.06054
5.75  0.980268  0.906164  1.06488
6.25  0.989871  0.919381  1.07086
6.75  0.99943  0.932509  1.07682
7.25  1.00868  0.945945  1.07969
7.75  1.01763  0.95968  1.07947
8.25  1.02655  0.973322  1.07924
8.75  1.03543  0.986874  1.07902
9.25  1.0409  0.997241  1.08226
9.75  1.04299  1.00447  1.08895
10.25  1.04508  1.01168  1.09562
10.75  1.04716  1.01886  1.10227
11.25  1.0494  1.02276  1.10589
11.75  1.05178  1.0234  1.10648
12.25  1.05416  1.02403  1.10708
12.75  1.05654  1.02467  1.10767
13.25  1.05892  1.0253  1.10826
13.75  1.06129  1.02593  1.10885
14.25  1.06367  1.02657  1.10945
14.75  1.06604  1.0272  1.11004
15.25  1.0684  1.02784  1.11063
15.75  1.07077  1.02847  1.11123
16.25  1.07228  1.02923  1.11209
16.75  1.07294  1.03011  1.11321
17.25  1.0736  1.031  1.11434
17.75  1.07426  1.03188  1.11546
18.25  1.07492  1.03277  1.11659
18.75  1.07557  1.03365  1.11771
19.25  1.07623  1.03453  1.11884
19.75  1.07689  1.03542  1.11996
20.25  1.07755  1.0363  1.12109
20.75  1.07821  1.03718  1.12221
21.25  1.07886  1.03806  1.12333
21.75  1.07952  1.03895  1.12445
22.25  1.08018  1.03983  1.12557
22.75  1.08084  1.04071  1.12669
23.25  1.08149  1.04159  1.12781
23.75  1.08215  1.04247  1.12893
24.25  1.08281  1.04335  1.13005
24.75  1.08346  1.04423  1.13117
25.25  1.08412  1.04511  1.13229
25.75  1.08478  1.04599  1.13341
26.25  1.08543  1.04686  1.13452
26.75  1.08609  1.04774  1.13564
27.25  1.08674  1.04862  1.13676
27.75  1.0874  1.0495  1.13787
28.25  1.08806  1.05038  1.13899
28.75  1.08871  1.05125  1.1401
29.25  1.08937  1.05213  1.14122
29.75  1.09002  1.053  1.14233
30.25  1.09067  1.05388  1.14344
30.75  1.09133  1.05476  1.14456
31.25  1.09198  1.05563  1.14567
31.75  1.09264  1.05651  1.14678
32.25  1.09329  1.05738  1.14789
32.75  1.09394  1.05825  1.149
33.25  1.0946  1.05913  1.15011
33.75  1.09525  1.06  1.15122
34.25  1.0959  1.06087  1.15233
34.75  1.09656  1.06175  1.15344
35.25  1.09688  1.06218  1.154
35.75  1.09688  1.06218  1.154
36.25  1.09688  1.06218  1.154
36.75  1.09688  1.06218  1.154
37.25  1.09688  1.06218  1.154
37.75  1.09688  1.06218  1.154
38.25  1.09688  1.06218  1.154
38.75  1.09688  1.06218  1.154
39.25  1.09688  1.06218  1.154
39.75  1.09688  1.06218  1.154
40.25  1.09688  1.06218  1.154
40.75  1.09688  1.06218  1.154
41.25  1.09688  1.06218  1.154
41.75  1.09688  1.06218  1.154
42.25  1.09688  1.06218  1.154
42.75  1.09688  1.06218  1.154
43.25  1.09688  1.06218  1.154
43.75  1.09688  1.06218  1.154
44.25  1.09688  1.06218  1.154
44.75  1.09688  1.06218  1.154
45.25  1.09688  1.06218  1.154
45.75  1.09688  1.06218  1.154
46.25  1.09688  1.06218  1.154
46.75  1.09688  1.06218  1.154
47.25  1.09688  1.06218  1.154
