# pt   RAA_central    RAA_lower    RAA_upper  
400  0.5
0.25  0.696824  0.512335  0.877046
0.75  0.714275  0.527575  0.903032
1.25  0.733624  0.5503  0.921915
1.75  0.755695  0.580349  0.932736
2.25  0.787903  0.61833  0.960007
2.75  0.82669  0.662729  0.987148
3.25  0.856212  0.70322  1.01571
3.75  0.883009  0.736866  1.03126
4.25  0.90712  0.763827  1.03389
4.75  0.921645  0.783335  1.033
5.25  0.92666  0.795469  1.02859
5.75  0.933871  0.814236  1.03233
6.25  0.94327  0.83957  1.04418
6.75  0.952652  0.864787  1.05602
7.25  0.961008  0.880079  1.06099
7.75  0.968343  0.885528  1.05913
8.25  0.975667  0.890972  1.05727
8.75  0.982983  0.89641  1.05541
9.25  0.986413  0.901348  1.05469
9.75  0.985962  0.905787  1.05512
10.25  0.985512  0.910224  1.05555
10.75  0.985062  0.914657  1.05598
11.25  0.988037  0.920762  1.05813
11.75  0.994434  0.928536  1.062
12.25  1.00082  0.936299  1.06586
12.75  1.00721  0.944051  1.06973
13.25  1.01358  0.951793  1.07359
13.75  1.01995  0.959524  1.07745
14.25  1.02632  0.967246  1.08131
14.75  1.03267  0.974956  1.08516
15.25  1.03903  0.982657  1.08901
15.75  1.04537  0.990348  1.09286
16.25  1.04909  0.994389  1.09574
16.75  1.05018  0.994787  1.09765
17.25  1.05128  0.995186  1.09956
17.75  1.05238  0.995585  1.10146
18.25  1.05347  0.995983  1.10337
18.75  1.05457  0.996381  1.10527
19.25  1.05566  0.99678  1.10718
19.75  1.05676  0.997178  1.10908
20.25  1.05785  0.997577  1.11098
20.75  1.05895  0.997975  1.11289
21.25  1.06004  0.998373  1.11479
21.75  1.06113  0.998772  1.11669
22.25  1.06223  0.99917  1.11859
22.75  1.06332  0.999568  1.12049
23.25  1.06442  0.999967  1.12239
23.75  1.06551  1.00037  1.12429
24.25  1.0666  1.00076  1.12619
24.75  1.0677  1.00116  1.12809
25.25  1.06879  1.00156  1.12999
25.75  1.06988  1.00196  1.13189
26.25  1.07097  1.00236  1.13379
26.75  1.07207  1.00275  1.13568
27.25  1.07316  1.00315  1.13758
27.75  1.07425  1.00355  1.13948
28.25  1.07534  1.00395  1.14137
28.75  1.07643  1.00435  1.14327
29.25  1.07753  1.00474  1.14516
29.75  1.07862  1.00514  1.14705
30.25  1.07971  1.00554  1.14895
30.75  1.0808  1.00594  1.15084
31.25  1.08189  1.00634  1.15273
31.75  1.08298  1.00673  1.15463
32.25  1.08407  1.00713  1.15652
32.75  1.08516  1.00753  1.15841
33.25  1.08625  1.00793  1.1603
33.75  1.08734  1.00832  1.16219
34.25  1.08843  1.00872  1.16408
34.75  1.08952  1.00912  1.16597
35.25  1.09007  1.00932  1.16691
35.75  1.09007  1.00932  1.16691
