# pt   RAA_central    RAA_lower    RAA_upper  
400  0.5
0.25  0.673764  0.487055  0.877669
0.75  0.702177  0.503835  0.901004
1.25  0.732738  0.542232  0.92942
1.75  0.760018  0.574157  0.945913
2.25  0.804673  0.633017  0.987993
2.75  0.853584  0.670792  1.00455
3.25  0.891028  0.736834  1.02996
3.75  0.920245  0.785732  1.05029
4.25  0.941315  0.817786  1.06557
4.75  0.956034  0.843688  1.07496
5.25  0.964433  0.863488  1.07849
5.75  0.974765  0.881598  1.08418
6.25  0.987024  0.898027  1.09203
6.75  0.999268  0.914428  1.09987
7.25  1.01116  0.931295  1.10364
7.75  1.0227  0.948626  1.10335
8.25  1.03422  0.965925  1.10306
8.75  1.04574  0.983194  1.10276
9.25  1.05285  0.996461  1.10703
9.75  1.05557  1.00574  1.11586
10.25  1.05829  1.01502  1.12468
10.75  1.06101  1.02428  1.1335
11.25  1.06393  1.02932  1.1383
11.75  1.06704  1.03015  1.13909
12.25  1.07015  1.03097  1.13988
12.75  1.07326  1.03179  1.14066
13.25  1.07637  1.03261  1.14145
13.75  1.07948  1.03343  1.14224
14.25  1.08259  1.03425  1.14303
14.75  1.08569  1.03507  1.14382
15.25  1.0888  1.03589  1.14461
15.75  1.09191  1.03671  1.14539
16.25  1.09389  1.0377  1.14654
16.75  1.09476  1.03884  1.14804
17.25  1.09563  1.03999  1.14954
17.75  1.09649  1.04114  1.15103
18.25  1.09736  1.04229  1.15253
18.75  1.09823  1.04343  1.15403
19.25  1.09909  1.04458  1.15553
19.75  1.09996  1.04573  1.15703
20.25  1.10082  1.04687  1.15853
20.75  1.10169  1.04802  1.16002
21.25  1.10256  1.04917  1.16152
21.75  1.10342  1.05031  1.16302
22.25  1.10429  1.05146  1.16452
22.75  1.10516  1.0526  1.16601
23.25  1.10602  1.05375  1.16751
23.75  1.10689  1.0549  1.16901
24.25  1.10775  1.05604  1.1705
24.75  1.10862  1.05719  1.172
25.25  1.10949  1.05833  1.1735
25.75  1.11035  1.05948  1.17499
26.25  1.11122  1.06062  1.17649
26.75  1.11208  1.06177  1.17798
27.25  1.11295  1.06291  1.17948
27.75  1.11381  1.06406  1.18098
28.25  1.11468  1.0652  1.18247
28.75  1.11555  1.06635  1.18397
29.25  1.11641  1.06749  1.18546
29.75  1.11728  1.06864  1.18695
30.25  1.11814  1.06978  1.18845
30.75  1.11901  1.07092  1.18994
31.25  1.11987  1.07207  1.19144
31.75  1.12074  1.07321  1.19293
32.25  1.1216  1.07436  1.19443
32.75  1.12247  1.0755  1.19592
33.25  1.12333  1.07664  1.19741
33.75  1.1242  1.07779  1.19891
34.25  1.12506  1.07893  1.2004
34.75  1.12592  1.08007  1.20189
35.25  1.12636  1.08064  1.20264
35.75  1.12636  1.08064  1.20264
36.25  1.12636  1.08064  1.20264
36.75  1.12636  1.08064  1.20264
37.25  1.12636  1.08064  1.20264
37.75  1.12636  1.08064  1.20264
38.25  1.12636  1.08064  1.20264
