# pt   RAA_central    RAA_lower    RAA_upper  
400  0.5
0.25  0.953785  0.915328  0.983036
0.75  0.956899  0.918946  0.986796
1.25  0.96027  0.924206  0.989466
1.75  0.964018  0.930855  0.990974
2.25  0.969317  0.938789  0.994703
2.75  0.975451  0.947482  0.998319
3.25  0.979947  0.954934  1.00203
3.75  0.983908  0.960827  1.00401
4.25  0.987378  0.965373  1.00434
4.75  0.989428  0.968577  1.00423
5.25  0.990129  0.970534  1.00367
5.75  0.991131  0.97351  1.00414
6.25  0.992426  0.97743  1.00563
6.75  0.993707  0.981227  1.00711
7.25  0.994838  0.983481  1.00772
7.75  0.995823  0.984275  1.00749
8.25  0.996801  0.985064  1.00726
8.75  0.99777  0.985848  1.00703
9.25  0.998222  0.986555  1.00694
9.75  0.998163  0.987189  1.00699
10.25  0.998104  0.987819  1.00705
10.75  0.998044  0.988446  1.0071
11.25  0.998436  0.989305  1.00737
11.75  0.999274  0.990391  1.00784
12.25  1.00011  0.991466  1.00832
12.75  1.00093  0.992533  1.00879
13.25  1.00176  0.99359  1.00927
13.75  1.00257  0.994638  1.00974
14.25  1.00338  0.995676  1.0102
14.75  1.00419  0.996706  1.01067
15.25  1.00499  0.997727  1.01114
15.75  1.00578  0.998739  1.0116
16.25  1.00625  0.999269  1.01194
16.75  1.00638  0.999321  1.01217
17.25  1.00652  0.999373  1.0124
17.75  1.00665  0.999425  1.01263
18.25  1.00679  0.999477  1.01285
18.75  1.00693  0.999529  1.01308
19.25  1.00706  0.999581  1.01331
19.75  1.0072  0.999633  1.01353
20.25  1.00733  0.999685  1.01376
20.75  1.00747  0.999737  1.01398
21.25  1.0076  0.999788  1.01421
21.75  1.00774  0.99984  1.01443
22.25  1.00787  0.999892  1.01466
22.75  1.00801  0.999944  1.01488
23.25  1.00814  0.999996  1.0151
23.75  1.00828  1.00005  1.01533
24.25  1.00841  1.0001  1.01555
24.75  1.00854  1.00015  1.01577
25.25  1.00868  1.0002  1.01599
25.75  1.00881  1.00025  1.01621
26.25  1.00895  1.00031  1.01643
26.75  1.00908  1.00036  1.01665
27.25  1.00921  1.00041  1.01687
27.75  1.00935  1.00046  1.01709
28.25  1.00948  1.00051  1.01731
28.75  1.00961  1.00056  1.01753
29.25  1.00974  1.00062  1.01775
29.75  1.00988  1.00067  1.01797
30.25  1.01001  1.00072  1.01819
30.75  1.01014  1.00077  1.0184
31.25  1.01027  1.00082  1.01862
31.75  1.01041  1.00087  1.01884
32.25  1.01054  1.00092  1.01905
32.75  1.01067  1.00098  1.01927
33.25  1.0108  1.00103  1.01949
33.75  1.01093  1.00108  1.0197
34.25  1.01106  1.00113  1.01992
34.75  1.0112  1.00118  1.02013
35.25  1.01126  1.00121  1.02024
35.75  1.01126  1.00121  1.02024
36.25  1.01126  1.00121  1.02024
36.75  1.01126  1.00121  1.02024
37.25  1.01126  1.00121  1.02024
37.75  1.01126  1.00121  1.02024
38.25  1.01126  1.00121  1.02024
38.75  1.01126  1.00121  1.02024
39.25  1.01126  1.00121  1.02024
39.75  1.01126  1.00121  1.02024
40.25  1.01126  1.00121  1.02024
40.75  1.01126  1.00121  1.02024
41.25  1.01126  1.00121  1.02024
41.75  1.01126  1.00121  1.02024
42.25  1.01126  1.00121  1.02024
42.75  1.01126  1.00121  1.02024
43.25  1.01126  1.00121  1.02024
43.75  1.01126  1.00121  1.02024
44.25  1.01126  1.00121  1.02024
44.75  1.01126  1.00121  1.02024
45.25  1.01126  1.00121  1.02024
45.75  1.01126  1.00121  1.02024
46.25  1.01126  1.00121  1.02024
46.75  1.01126  1.00121  1.02024
47.25  1.01126  1.00121  1.02024
47.75  1.01126  1.00121  1.02024
48.25  1.01126  1.00121  1.02024
48.75  1.01126  1.00121  1.02024
49.25  1.01126  1.00121  1.02024
49.75  1.01126  1.00121  1.02024
50.25  1.  1.  1.
50.75  1.  1.  1.
51.25  1.  1.  1.
