# pt   RAA_central    RAA_lower    RAA_upper  
400  0.5
0.25  0.769776  0.613033  0.909886
0.75  0.783814  0.626565  0.929275
1.25  0.799246  0.646622  0.943244
1.75  0.816685  0.672737  0.951205
2.25  0.841856  0.705073  0.971129
2.75  0.871751  0.742  0.990766
3.25  0.894199  0.774934  1.01124
3.75  0.914352  0.801818  1.0223
4.25  0.932307  0.82307  1.02416
4.75  0.943045  0.838305  1.02353
5.25  0.946739  0.847723  1.0204
5.75  0.952039  0.862202  1.02305
6.25  0.958925  0.881577  1.03144
6.75  0.965775  0.900672  1.03979
7.25  0.971857  0.912159  1.04329
7.75  0.97718  0.916236  1.04198
8.25  0.982482  0.9203  1.04067
8.75  0.987765  0.924352  1.03936
9.25  0.990237  0.928024  1.03885
9.75  0.989912  0.931319  1.03915
10.25  0.989587  0.934607  1.03946
10.75  0.989263  0.937886  1.03976
11.25  0.991406  0.942394  1.04127
11.75  0.996006  0.94812  1.04399
12.25  1.00059  0.95382  1.04671
12.75  1.00516  0.959496  1.04942
13.25  1.00972  0.965149  1.05212
13.75  1.01426  0.970778  1.05482
14.25  1.01878  0.976385  1.05751
14.75  1.0233  0.981968  1.0602
15.25  1.0278  0.987529  1.06289
15.75  1.03228  0.993069  1.06557
16.25  1.0349  0.995974  1.06757
16.75  1.03568  0.996259  1.0689
17.25  1.03645  0.996546  1.07022
17.75  1.03722  0.996832  1.07155
18.25  1.03799  0.997118  1.07287
18.75  1.03877  0.997404  1.07419
19.25  1.03954  0.99769  1.07551
19.75  1.04031  0.997976  1.07683
20.25  1.04108  0.998262  1.07815
20.75  1.04185  0.998548  1.07946
21.25  1.04262  0.998833  1.08078
21.75  1.04339  0.999119  1.08209
22.25  1.04415  0.999405  1.08341
22.75  1.04492  0.99969  1.08472
23.25  1.04569  0.999976  1.08603
23.75  1.04646  1.00026  1.08734
24.25  1.04722  1.00055  1.08865
24.75  1.04799  1.00083  1.08996
25.25  1.04876  1.00112  1.09126
25.75  1.04952  1.0014  1.09257
26.25  1.05029  1.00169  1.09388
26.75  1.05105  1.00197  1.09518
27.25  1.05182  1.00226  1.09648
27.75  1.05258  1.00254  1.09778
28.25  1.05335  1.00283  1.09909
28.75  1.05411  1.00311  1.10038
29.25  1.05487  1.0034  1.10168
29.75  1.05564  1.00368  1.10298
30.25  1.0564  1.00397  1.10428
30.75  1.05716  1.00425  1.10557
31.25  1.05792  1.00454  1.10687
31.75  1.05869  1.00482  1.10816
32.25  1.05945  1.00511  1.10945
32.75  1.06021  1.00539  1.11075
33.25  1.06097  1.00567  1.11204
33.75  1.06173  1.00596  1.11333
34.25  1.06249  1.00624  1.11461
34.75  1.06325  1.00653  1.1159
35.25  1.06362  1.00667  1.11655
35.75  1.06362  1.00667  1.11655
36.25  1.06362  1.00667  1.11655
36.75  1.06362  1.00667  1.11655
37.25  1.06362  1.00667  1.11655
37.75  1.06362  1.00667  1.11655
38.25  1.06362  1.00667  1.11655
38.75  1.06362  1.00667  1.11655
39.25  1.06362  1.00667  1.11655
39.75  1.06362  1.00667  1.11655
40.25  1.06362  1.00667  1.11655
40.75  1.06362  1.00667  1.11655
41.25  1.06362  1.00667  1.11655
41.75  1.06362  1.00667  1.11655
42.25  1.06362  1.00667  1.11655
42.75  1.06362  1.00667  1.11655
43.25  1.06362  1.00667  1.11655
43.75  1.06362  1.00667  1.11655
44.25  1.06362  1.00667  1.11655
44.75  1.06362  1.00667  1.11655
45.25  1.06362  1.00667  1.11655
45.75  1.06362  1.00667  1.11655
46.25  1.06362  1.00667  1.11655
46.75  1.06362  1.00667  1.11655
47.25  1.06362  1.00667  1.11655
47.75  1.06362  1.00667  1.11655
48.25  1.06362  1.00667  1.11655
48.75  1.06362  1.00667  1.11655
49.25  1.06362  1.00667  1.11655
49.75  1.06362  1.00667  1.11655
50.25  1.  1.  1.
50.75  1.  1.  1.
51.25  1.  1.  1.
51.75  1.  1.  1.
52.25  1.  1.  1.
52.75  1.  1.  1.
53.25  1.  1.  1.
53.75  1.  1.  1.
54.25  1.  1.  1.
54.75  1.  1.  1.
55.25  1.  1.  1.
55.75  1.  1.  1.
56.25  1.  1.  1.
56.75  1.  1.  1.
57.25  1.  1.  1.
57.75  1.  1.  1.
58.25  1.  1.  1.
