# pt   RAA_central    RAA_lower    RAA_upper  
400  0.5
0.25  0.803135  0.662555  0.924111
0.75  0.815433  0.674931  0.940559
1.25  0.828903  0.693209  0.952368
1.75  0.844066  0.716846  0.959083
2.25  0.865845  0.745861  0.975839
2.75  0.891557  0.77867  0.992287
3.25  0.910752  0.807659  1.00937
3.75  0.927905  0.831143  1.01856
4.25  0.943126  0.849601  1.02011
4.75  0.952201  0.86278  1.01959
5.25  0.955318  0.870905  1.01699
5.75  0.959785  0.883363  1.01919
6.25  0.965583  0.89997  1.02616
6.75  0.971343  0.916269  1.03307
7.25  0.97645  0.926042  1.03597
7.75  0.980915  0.929505  1.03489
8.25  0.985357  0.932954  1.0338
8.75  0.989778  0.936389  1.03272
9.25  0.991845  0.9395  1.0323
9.75  0.991573  0.94229  1.03255
10.25  0.991302  0.945071  1.0328
10.75  0.991031  0.947843  1.03305
11.25  0.992823  0.951651  1.0343
11.75  0.996666  0.956482  1.03655
12.25  1.00049  0.961286  1.0388
12.75  1.0043  0.966064  1.04104
13.25  1.0081  0.970817  1.04328
13.75  1.01188  0.975544  1.04551
14.25  1.01565  0.980248  1.04773
14.75  1.0194  0.984926  1.04995
15.25  1.02313  0.989581  1.05217
15.75  1.02685  0.994212  1.05438
16.25  1.02903  0.996639  1.05603
16.75  1.02967  0.996877  1.05712
17.25  1.03031  0.997117  1.05821
17.75  1.03095  0.997356  1.0593
18.25  1.03159  0.997594  1.06039
18.75  1.03223  0.997833  1.06147
19.25  1.03287  0.998072  1.06256
19.75  1.0335  0.998311  1.06365
20.25  1.03414  0.998549  1.06473
20.75  1.03478  0.998788  1.06581
21.25  1.03542  0.999026  1.06689
21.75  1.03605  0.999265  1.06797
22.25  1.03669  0.999504  1.06905
22.75  1.03732  0.999742  1.07013
23.25  1.03796  0.99998  1.07121
23.75  1.03859  1.00022  1.07228
24.25  1.03923  1.00046  1.07336
24.75  1.03986  1.00069  1.07443
25.25  1.0405  1.00093  1.07551
25.75  1.04113  1.00117  1.07658
26.25  1.04176  1.00141  1.07765
26.75  1.0424  1.00165  1.07872
27.25  1.04303  1.00188  1.07978
27.75  1.04366  1.00212  1.08085
28.25  1.04429  1.00236  1.08192
28.75  1.04492  1.0026  1.08298
29.25  1.04555  1.00283  1.08405
29.75  1.04618  1.00307  1.08511
30.25  1.04681  1.00331  1.08617
30.75  1.04744  1.00355  1.08723
31.25  1.04807  1.00378  1.08829
31.75  1.0487  1.00402  1.08935
32.25  1.04932  1.00426  1.09041
32.75  1.04995  1.0045  1.09146
