# pt   RAA_central    RAA_lower    RAA_upper  
400  0.5
0.25  0.696289  0.51575  0.887557
0.75  0.723256  0.532203  0.909134
1.25  0.752135  0.569718  0.935325
1.75  0.777809  0.600725  0.950485
2.25  0.819654  0.657399  0.989035
2.75  0.865222  0.693461  1.00415
3.25  0.899917  0.755995  1.0273
3.75  0.926879  0.801932  1.04578
4.25  0.946262  0.831898  1.05963
4.75  0.959775  0.856025  1.06814
5.25  0.967475  0.874414  1.07133
5.75  0.976937  0.891194  1.07648
6.25  0.988149  0.906384  1.08358
6.75  0.999332  0.921518  1.09067
7.25  1.01018  0.93705  1.09407
7.75  1.02069  0.952977  1.09381
8.25  1.03118  0.968842  1.09354
8.75  1.04164  0.984648  1.09328
9.25  1.0481  0.99677  1.09713
9.75  1.05057  1.00524  1.1051
10.25  1.05303  1.01369  1.11305
10.75  1.0555  1.02213  1.12099
11.25  1.05814  1.02672  1.12531
11.75  1.06097  1.02747  1.12602
12.25  1.06378  1.02821  1.12673
12.75  1.0666  1.02896  1.12744
13.25  1.06942  1.02971  1.12815
13.75  1.07223  1.03045  1.12886
14.25  1.07504  1.0312  1.12957
14.75  1.07785  1.03195  1.13028
15.25  1.08066  1.03269  1.13099
15.75  1.08347  1.03344  1.1317
16.25  1.08526  1.03433  1.13273
16.75  1.08605  1.03538  1.13407
17.25  1.08683  1.03642  1.13542
17.75  1.08761  1.03746  1.13677
18.25  1.0884  1.0385  1.13812
18.75  1.08918  1.03955  1.13946
19.25  1.08996  1.04059  1.14081
19.75  1.09075  1.04163  1.14216
20.25  1.09153  1.04267  1.1435
20.75  1.09231  1.04371  1.14485
21.25  1.09309  1.04475  1.14619
21.75  1.09388  1.04579  1.14754
22.25  1.09466  1.04683  1.14888
22.75  1.09544  1.04787  1.15023
23.25  1.09622  1.04891  1.15157
23.75  1.097  1.04995  1.15291
24.25  1.09779  1.05099  1.15426
24.75  1.09857  1.05203  1.1556
25.25  1.09935  1.05307  1.15694
25.75  1.10013  1.05411  1.15828
26.25  1.10091  1.05515  1.15963
26.75  1.10169  1.05619  1.16097
27.25  1.10247  1.05722  1.16231
