# pt   RAA_central    RAA_lower    RAA_upper  
400  0.5
0.25  0.719056  0.542127  0.887289
0.75  0.735517  0.556935  0.911244
1.25  0.753721  0.578985  0.928605
1.75  0.774425  0.608009  0.938536
2.25  0.80454  0.644462  0.963512
2.75  0.840655  0.686771  0.988291
3.25  0.868029  0.725094  1.01429
3.75  0.892792  0.756765  1.02841
4.25  0.915006  0.782039  1.0308
4.75  0.928357  0.800276  1.02999
5.25  0.932962  0.811598  1.02599
5.75  0.939578  0.829077  1.02938
6.25  0.948193  0.852609  1.04013
6.75  0.956784  0.875963  1.05085
7.25  0.964427  0.890089  1.05535
7.75  0.97113  0.895116  1.05367
8.25  0.977818  0.900136  1.05198
8.75  0.984494  0.905146  1.05029
9.25  0.987621  0.909694  1.04965
9.75  0.98721  0.91378  1.05004
10.25  0.9868  0.917861  1.05042
10.75  0.986389  0.921936  1.05081
11.25  0.989102  0.927546  1.05276
11.75  0.994931  0.934684  1.05626
12.25  1.00075  0.941804  1.05976
12.75  1.00656  0.948908  1.06325
13.25  1.01236  0.955997  1.06674
13.75  1.01815  0.96307  1.07023
14.25  1.02393  0.970128  1.07371
14.75  1.0297  0.97717  1.07719
15.25  1.03546  0.984196  1.08067
15.75  1.04121  0.991208  1.08414
16.25  1.04457  0.99489  1.08674
16.75  1.04557  0.995253  1.08846
17.25  1.04656  0.995616  1.09017
17.75  1.04755  0.995979  1.09189
18.25  1.04854  0.996342  1.09361
18.75  1.04954  0.996705  1.09533
19.25  1.05053  0.997068  1.09704
19.75  1.05152  0.997431  1.09876
20.25  1.05251  0.997794  1.10047
20.75  1.0535  0.998157  1.10218
21.25  1.05449  0.998519  1.1039
21.75  1.05548  0.998882  1.10561
22.25  1.05647  0.999245  1.10732
22.75  1.05746  0.999607  1.10903
23.25  1.05845  0.99997  1.11074
23.75  1.05944  1.00033  1.11245
24.25  1.06043  1.00069  1.11416
24.75  1.06141  1.00106  1.11586
25.25  1.0624  1.00142  1.11757
25.75  1.06339  1.00178  1.11927
26.25  1.06438  1.00214  1.12098
26.75  1.06537  1.00251  1.12268
27.25  1.06635  1.00287  1.12439
27.75  1.06734  1.00323  1.12609
28.25  1.06833  1.00359  1.12779
28.75  1.06931  1.00396  1.12949
29.25  1.0703  1.00432  1.1312
29.75  1.07128  1.00468  1.1329
30.25  1.07227  1.00504  1.13459
30.75  1.07325  1.0054  1.13629
31.25  1.07424  1.00577  1.13799
31.75  1.07522  1.00613  1.13969
32.25  1.07621  1.00649  1.14138
32.75  1.07719  1.00685  1.14308
33.25  1.07818  1.00721  1.14477
33.75  1.07916  1.00757  1.14647
34.25  1.08014  1.00794  1.14816
34.75  1.08113  1.0083  1.14986
35.25  1.08162  1.00848  1.1507
35.75  1.08162  1.00848  1.1507
36.25  1.08162  1.00848  1.1507
36.75  1.08162  1.00848  1.1507
37.25  1.08162  1.00848  1.1507
37.75  1.08162  1.00848  1.1507
38.25  1.08162  1.00848  1.1507
38.75  1.08162  1.00848  1.1507
39.25  1.08162  1.00848  1.1507
39.75  1.08162  1.00848  1.1507
40.25  1.08162  1.00848  1.1507
40.75  1.08162  1.00848  1.1507
41.25  1.08162  1.00848  1.1507
41.75  1.08162  1.00848  1.1507
42.25  1.08162  1.00848  1.1507
42.75  1.08162  1.00848  1.1507
43.25  1.08162  1.00848  1.1507
43.75  1.08162  1.00848  1.1507
44.25  1.08162  1.00848  1.1507
44.75  1.08162  1.00848  1.1507
45.25  1.08162  1.00848  1.1507
45.75  1.08162  1.00848  1.1507
46.25  1.08162  1.00848  1.1507
46.75  1.08162  1.00848  1.1507
47.25  1.08162  1.00848  1.1507
47.75  1.08162  1.00848  1.1507
48.25  1.08162  1.00848  1.1507
