# pt   RAA_central    RAA_lower    RAA_upper  
400  0.5
0.25  0.711905  0.53637  0.894216
0.75  0.737806  0.552518  0.914591
1.25  0.765464  0.589242  0.939275
1.75  0.789989  0.619473  0.953537
2.25  0.829846  0.674417  0.989726
2.75  0.873085  0.709184  1.00389
3.25  0.905893  0.769155  1.02554
3.75  0.93132  0.812983  1.0428
4.25  0.949566  0.841481  1.05572
4.75  0.962268  0.864372  1.06365
5.25  0.9695  0.881787  1.06663
5.75  0.978381  0.897654  1.07142
6.25  0.988896  0.911997  1.07803
6.75  0.999374  0.926269  1.08463
7.25  1.00953  0.940898  1.0878
7.75  1.01936  0.955879  1.08755
8.25  1.02916  0.970784  1.08731
8.75  1.03894  0.985613  1.08706
9.25  1.04497  0.996974  1.09065
9.75  1.04727  1.00491  1.09805
10.25  1.04957  1.01282  1.10544
10.75  1.05187  1.02071  1.11282
11.25  1.05434  1.025  1.11683
11.75  1.05697  1.0257  1.11749
12.25  1.05959  1.0264  1.11815
12.75  1.06222  1.02709  1.11881
13.25  1.06484  1.02779  1.11947
13.75  1.06747  1.02849  1.12012
14.25  1.07009  1.02919  1.12078
14.75  1.0727  1.02988  1.12144
15.25  1.07532  1.03058  1.1221
15.75  1.07793  1.03128  1.12276
16.25  1.0796  1.03211  1.12371
16.75  1.08033  1.03309  1.12496
17.25  1.08106  1.03406  1.12621
17.75  1.08179  1.03504  1.12746
18.25  1.08252  1.03601  1.12871
18.75  1.08325  1.03698  1.12996
19.25  1.08398  1.03796  1.13121
19.75  1.08471  1.03893  1.13246
20.25  1.08543  1.0399  1.13371
20.75  1.08616  1.04087  1.13495
21.25  1.08689  1.04184  1.1362
21.75  1.08762  1.04281  1.13745
22.25  1.08834  1.04379  1.13869
22.75  1.08907  1.04476  1.13994
23.25  1.0898  1.04573  1.14118
23.75  1.09053  1.0467  1.14243
24.25  1.09125  1.04767  1.14367
24.75  1.09198  1.04864  1.14492
25.25  1.09271  1.0496  1.14616
25.75  1.09343  1.05057  1.14741
