# pt   RAA_central    RAA_lower    RAA_upper  
400  0.5
0.25  0.785765  0.636741  0.916714
0.75  0.798971  0.64972  0.934693
1.25  0.813464  0.668928  0.947626
1.75  0.829815  0.69386  0.954989
2.25  0.853362  0.724611  0.973392
2.75  0.881254  0.759571  0.991497
3.25  0.902144  0.79062  1.01034
3.75  0.920858  0.815878  1.0205
4.25  0.937502  0.835793  1.02221
4.75  0.947442  0.850044  1.02163
5.25  0.950859  0.858843  1.01876
5.75  0.955759  0.872354  1.02119
6.25  0.962123  0.890403  1.0289
6.75  0.96845  0.908158  1.03656
7.25  0.974064  0.918824  1.03977
7.75  0.978974  0.922606  1.03857
8.25  0.983864  0.926375  1.03737
8.75  0.988732  0.930131  1.03616
9.25  0.991009  0.933534  1.0357
9.75  0.99071  0.936587  1.03598
10.25  0.990411  0.939632  1.03626
10.75  0.990113  0.942668  1.03653
11.25  0.992087  0.94684  1.03792
11.75  0.996323  0.952136  1.04041
12.25  1.00054  0.957406  1.0429
12.75  1.00475  0.962651  1.04539
13.25  1.00894  0.967872  1.04787
13.75  1.01311  0.973068  1.05034
14.25  1.01728  0.978241  1.05281
14.75  1.02142  0.98339  1.05527
15.25  1.02555  0.988515  1.05773
15.75  1.02967  0.993619  1.06019
16.25  1.03208  0.996293  1.06202
16.75  1.03279  0.996556  1.06323
17.25  1.0335  0.99682  1.06444
17.75  1.03421  0.997084  1.06565
18.25  1.03491  0.997347  1.06686
18.75  1.03562  0.99761  1.06807
19.25  1.03633  0.997874  1.06928
19.75  1.03704  0.998137  1.07049
20.25  1.03774  0.9984  1.07169
20.75  1.03845  0.998663  1.07289
21.25  1.03915  0.998926  1.0741
21.75  1.03986  0.999189  1.0753
22.25  1.04056  0.999452  1.0765
22.75  1.04127  0.999715  1.0777
23.25  1.04197  0.999978  1.0789
23.75  1.04268  1.00024  1.0801
24.25  1.04338  1.0005  1.08129
24.75  1.04408  1.00077  1.08249
25.25  1.04478  1.00103  1.08368
25.75  1.04549  1.00129  1.08487
26.25  1.04619  1.00155  1.08607
26.75  1.04689  1.00182  1.08726
27.25  1.04759  1.00208  1.08845
27.75  1.04829  1.00234  1.08963
28.25  1.04899  1.0026  1.09082
28.75  1.04969  1.00286  1.09201
