# pt   RAA_central    RAA_lower    RAA_upper  
400  0.5
0.25  0.640789  0.442056  0.84998
0.75  0.660473  0.457905  0.881192
1.25  0.682456  0.481579  0.904041
1.75  0.707726  0.513285  0.917198
2.25  0.744942  0.554079  0.950561
2.75  0.790264  0.602747  0.984046
3.25  0.82515  0.647987  1.01959
3.75  0.857117  0.686155  1.03906
4.25  0.886126  0.717088  1.04236
4.75  0.903713  0.739642  1.04124
5.25  0.909805  0.753738  1.03571
5.75  0.918581  0.77565  1.04039
6.25  0.930051  0.805441  1.0553
6.75  0.941535  0.835349  1.07023
7.25  0.951791  0.853609  1.07653
7.75  0.960815  0.860138  1.07417
8.25  0.969848  0.866672  1.07182
8.75  0.97889  0.873212  1.06946
9.25  0.983136  0.87916  1.06856
9.75  0.982578  0.884517  1.0691
10.25  0.98202  0.889878  1.06964
10.75  0.981463  0.895241  1.07018
11.25  0.985149  0.902642  1.0729
11.75  0.993084  0.912087  1.0778
12.25  1.00103  0.921541  1.08269
12.75  1.00897  0.931006  1.08759
13.25  1.01693  0.940482  1.09249
13.75  1.02489  0.949967  1.0974
14.25  1.03286  0.959464  1.1023
14.75  1.04083  0.96897  1.10721
15.25  1.04881  0.978486  1.11212
15.75  1.0568  0.988013  1.11703
16.25  1.06149  0.993028  1.1207
16.75  1.06287  0.993522  1.12314
17.25  1.06425  0.994017  1.12558
17.75  1.06563  0.994512  1.12801
18.25  1.06702  0.995007  1.13045
18.75  1.0684  0.995502  1.13289
19.25  1.06979  0.995998  1.13533
19.75  1.07117  0.996492  1.13777
20.25  1.07255  0.996987  1.14021
20.75  1.07394  0.997483  1.14265
21.25  1.07532  0.997977  1.14509
21.75  1.07671  0.998473  1.14753
22.25  1.07809  0.998968  1.14997
22.75  1.07948  0.999463  1.15241
23.25  1.08086  0.999959  1.15486
23.75  1.08225  1.00045  1.1573
24.25  1.08363  1.00095  1.15974
24.75  1.08502  1.00144  1.16219
25.25  1.0864  1.00194  1.16463
25.75  1.08779  1.00243  1.16708
26.25  1.08917  1.00293  1.16952
26.75  1.09056  1.00343  1.17197
27.25  1.09195  1.00392  1.17442
27.75  1.09333  1.00442  1.17686
28.25  1.09472  1.00491  1.17931
28.75  1.09611  1.00541  1.18176
29.25  1.09749  1.0059  1.18421
29.75  1.09888  1.0064  1.18666
30.25  1.10027  1.00689  1.18911
30.75  1.10166  1.00739  1.19156
31.25  1.10305  1.00789  1.19401
31.75  1.10443  1.00838  1.19646
32.25  1.10582  1.00888  1.19891
32.75  1.10721  1.00937  1.20136
33.25  1.1086  1.00987  1.20381
33.75  1.10999  1.01037  1.20627
34.25  1.11138  1.01086  1.20872
34.75  1.11277  1.01136  1.21118
35.25  1.11346  1.0116  1.2124
35.75  1.11346  1.0116  1.2124
36.25  1.11346  1.0116  1.2124
36.75  1.11346  1.0116  1.2124
37.25  1.11346  1.0116  1.2124
37.75  1.11346  1.0116  1.2124
38.25  1.11346  1.0116  1.2124
38.75  1.11346  1.0116  1.2124
39.25  1.11346  1.0116  1.2124
39.75  1.11346  1.0116  1.2124
40.25  1.11346  1.0116  1.2124
40.75  1.11346  1.0116  1.2124
41.25  1.11346  1.0116  1.2124
41.75  1.11346  1.0116  1.2124
42.25  1.11346  1.0116  1.2124
42.75  1.11346  1.0116  1.2124
43.25  1.11346  1.0116  1.2124
43.75  1.11346  1.0116  1.2124
44.25  1.11346  1.0116  1.2124
44.75  1.11346  1.0116  1.2124
45.25  1.11346  1.0116  1.2124
