# pt   RAA_central    RAA_lower    RAA_upper  
400  0.5
0.25  0.639958  0.445188  0.862503
0.75  0.670437  0.462327  0.888507
1.25  0.703434  0.501748  0.920319
1.75  0.733062  0.53482  0.938854
2.25  0.78187  0.596609  0.98638
2.75  0.83578  0.636781  1.00517
3.25  0.877377  0.707872  1.0341
3.75  0.91003  0.76112  1.05733
4.25  0.933682  0.796276  1.07482
4.75  0.950255  0.824834  1.0856
5.25  0.95973  0.846755  1.08965
5.75  0.971405  0.866874  1.09619
6.25  0.985282  0.885183  1.10522
6.75  0.999169  0.903515  1.11426
7.25  1.01268  0.922423  1.1186
7.75  1.02582  0.941908  1.11827
8.25  1.03896  0.961415  1.11793
8.75  1.05212  0.980943  1.11759
9.25  1.06026  0.995983  1.12251
9.75  1.06337  1.00653  1.1327
10.25  1.06649  1.01707  1.14289
10.75  1.0696  1.02762  1.15309
11.25  1.07295  1.03337  1.15865
11.75  1.07651  1.03431  1.15956
12.25  1.08008  1.03525  1.16047
12.75  1.08365  1.03618  1.16139
13.25  1.08722  1.03712  1.1623
13.75  1.09079  1.03806  1.16321
14.25  1.09437  1.03899  1.16413
14.75  1.09794  1.03993  1.16504
15.25  1.10151  1.04087  1.16596
15.75  1.10508  1.04181  1.16687
16.25  1.10737  1.04293  1.1682
16.75  1.10837  1.04424  1.16993
17.25  1.10937  1.04555  1.17167
17.75  1.11036  1.04686  1.17341
18.25  1.11136  1.04817  1.17515
18.75  1.11236  1.04948  1.17689
19.25  1.11336  1.05079  1.17863
19.75  1.11436  1.05211  1.18037
20.25  1.11536  1.05342  1.1821
20.75  1.11636  1.05473  1.18384
21.25  1.11735  1.05604  1.18558
21.75  1.11835  1.05735  1.18732
22.25  1.11935  1.05866  1.18906
22.75  1.12035  1.05997  1.1908
23.25  1.12135  1.06129  1.19254
23.75  1.12235  1.0626  1.19428
24.25  1.12335  1.06391  1.19602
24.75  1.12434  1.06522  1.19776
25.25  1.12534  1.06653  1.1995
25.75  1.12634  1.06785  1.20124
26.25  1.12734  1.06916  1.20298
26.75  1.12834  1.07047  1.20472
27.25  1.12934  1.07178  1.20646
27.75  1.13034  1.07309  1.2082
28.25  1.13134  1.07441  1.20995
28.75  1.13234  1.07572  1.21169
29.25  1.13334  1.07703  1.21343
29.75  1.13433  1.07834  1.21517
30.25  1.13533  1.07966  1.21691
30.75  1.13633  1.08097  1.21865
31.25  1.13733  1.08228  1.22039
31.75  1.13833  1.0836  1.22213
32.25  1.13933  1.08491  1.22388
32.75  1.14033  1.08622  1.22562
33.25  1.14133  1.08753  1.22736
33.75  1.14233  1.08885  1.2291
34.25  1.14333  1.09016  1.23084
34.75  1.14433  1.09147  1.23259
35.25  1.14483  1.09213  1.23346
35.75  1.14483  1.09213  1.23346
36.25  1.14483  1.09213  1.23346
36.75  1.14483  1.09213  1.23346
37.25  1.14483  1.09213  1.23346
37.75  1.14483  1.09213  1.23346
38.25  1.14483  1.09213  1.23346
38.75  1.14483  1.09213  1.23346
39.25  1.14483  1.09213  1.23346
39.75  1.14483  1.09213  1.23346
40.25  1.14483  1.09213  1.23346
