  0.05
  1.5
 29
 -5.
  3.
 400
  0.05
  0.99999445  4.04995914E-15  0.444444444  0.888888889  1.
  0.99999424  4.86911949E-15  0.444444444  0.888888889  1.
  0.999994015  5.85396625E-15  0.444444444  0.888888889  1.
  0.999993773  7.03801171E-15  0.444444444  0.888888889  1.
  0.999993515  8.4615465E-15  0.444444444  0.888888889  1.
  0.99999324  1.01730105E-14  0.444444444  0.888888889  1.
  0.999992947  1.22306413E-14  0.444444444  0.888888889  1.
  0.999992637  1.47044557E-14  0.444444444  0.888888889  1.
  0.999992307  1.76786323E-14  0.444444444  0.888888889  1.
  0.999991958  2.12543761E-14  0.444444444  0.888888889  1.
  0.999991589  2.55533617E-14  0.444444444  0.888888889  1.
  0.999991198  3.07218743E-14  0.444444444  0.888888889  1.
  0.999990785  3.69357871E-14  0.444444444  0.888888889  1.
  0.999990349  4.44065456E-14  0.444444444  0.888888889  1.
  0.999989889  5.33883632E-14  0.444444444  0.888888889  1.
  0.999989404  6.41868706E-14  0.444444444  0.888888889  1.
  0.999988892  7.71695165E-14  0.444444444  0.888888889  1.
  0.999988352  9.27780702E-14  0.444444444  0.888888889  1.
  0.999987782  1.11543654E-13  0.444444444  0.888888889  1.
  0.999987181  1.34104818E-13  0.444444444  0.888888889  1.
  0.999986548  1.61229263E-13  0.444444444  0.888888889  1.
  0.99998588  1.93839968E-13  0.444444444  0.888888889  1.
  0.999985176  2.33046597E-13  0.444444444  0.888888889  1.
  0.999984433  2.80183253E-13  0.444444444  0.888888889  1.
  0.99998365  3.36853878E-13  0.444444445  0.888888889  1.
  0.999982824  4.04986829E-13  0.444444445  0.888888889  1.
  0.999981952  4.86900493E-13  0.444444445  0.888888889  1.
  0.999981033  5.85382176E-13  0.444444445  0.888888889  1.
  0.999980063  7.03782948E-13  0.444444445  0.888888889  1.
  0.999979038  8.46131663E-13  0.444444445  0.888888889  1.
  0.999977957  1.01727206E-12  0.444444445  0.888888889  1.
  0.999976815  1.22302755E-12  0.444444445  0.888888889  1.
  0.999975609  1.47039941E-12  0.444444445  0.888888889  1.
  0.999974334  1.76780499E-12  0.444444445  0.888888889  1.
  0.999972987  2.12536411E-12  0.444444445  0.888888889  1.
  0.999971563  2.5552434E-12  0.444444445  0.888888889  1.
  0.999970056  3.07207034E-12  0.444444445  0.888888889  1.
