 0.5	 0.14400000000000002	 0.32441592364995836 
 1.	 0.14400000000000002	 0.2688878340065885 
 1.5	 0.14400000000000002	 0.21521451158956148 
 2.	 0.14400000000000002	 0.17527870483633873 
 2.5	 0.14400000000000002	 0.14793904500374905 
 3.	 0.14400000000000002	 0.12939665825722163 
 3.5	 0.14400000000000002	 0.11649905006362606 
 4.	 0.14400000000000002	 0.10722031035785119 
 4.5	 0.14400000000000002	 0.10030983919110663 
 5.	 0.14400000000000002	 0.0949959886519958 
 0.5	 0.154	 0.44240410286323445 
 1.	 0.154	 0.3802011110300984 
 1.5	 0.154	 0.31677394045759205 
 2.	 0.154	 0.2667487299236885 
 2.5	 0.154	 0.23068328622395037 
 3.	 0.154	 0.20514034790443508 
 3.5	 0.154	 0.18680446960715902 
 4.	 0.154	 0.17330665438613746 
 4.5	 0.154	 0.1630928228824477 
 5.	 0.154	 0.15514765879369866 
 0.5	 0.164	 0.5378295711895729 
 1.	 0.164	 0.4740661545489377 
 1.5	 0.164	 0.4063799241879516 
 2.	 0.164	 0.35088488337682466 
 2.5	 0.164	 0.3091983683769695 
 3.	 0.164	 0.2786859143293683 
 3.5	 0.164	 0.2561969755034101 
 4.	 0.164	 0.23932381101223443 
 4.5	 0.164	 0.2263626003783867 
 5.	 0.164	 0.21617308409509073 
 0.5	 0.17400000000000002	 0.6102668807990201 
 1.	 0.17400000000000002	 0.5474840985211356 
 1.5	 0.17400000000000002	 0.4792266534573744 
 2.	 0.17400000000000002	 0.42139221213226524 
 2.5	 0.17400000000000002	 0.37660878606487763 
 3.	 0.17400000000000002	 0.34303814452475984 
 3.5	 0.17400000000000002	 0.3177953226799567 
 4.	 0.17400000000000002	 0.29853965813839495 
 4.5	 0.17400000000000002	 0.28355825013905367 
 5.	 0.17400000000000002	 0.2716721577077375 
 0.5	 0.184	 0.6642681030248593 
 1.	 0.184	 0.6036332807138457 
 1.5	 0.184	 0.5365412339406177 
 2.	 0.184	 0.4780844631173435 
 2.5	 0.184	 0.43194255458796843 
 3.	 0.184	 0.39664575677466024 
 3.5	 0.184	 0.36966350561686073 
 4.	 0.184	 0.34883268950881247 
 4.5	 0.184	 0.3324670240222244 
 5.	 0.184	 0.3193767529659209 
 0.5	 0.194	 0.7049554272745989 
 1.	 0.194	 0.646825162735339 
 1.5	 0.194	 0.5814324341169902 
 2.	 0.194	 0.5234181539839942 
 2.5	 0.194	 0.47683551126130175 
 3.	 0.194	 0.44066535569826054 
 3.5	 0.194	 0.41266637400365147 
 4.	 0.194	 0.39082953551827 
 4.5	 0.194	 0.373532613578036 
 5.	 0.194	 0.3596084983058411 
 0.5	 0.20400000000000001	 0.7364659076066982 
 1.	 0.20400000000000001	 0.681000663619097 
 1.5	 0.20400000000000001	 0.6173561406251161 
 2.	 0.20400000000000001	 0.5602377573799118 
 2.5	 0.20400000000000001	 0.5137441006183094 
 3.	 0.20400000000000001	 0.47720394427239576 
 3.5	 0.20400000000000001	 0.4486258075581334 
 4.	 0.20400000000000001	 0.42615472810447025 
 4.5	 0.20400000000000001	 0.40823456405744896 
 5.	 0.20400000000000001	 0.39373046020611535 
 0.5	 0.21400000000000002	 0.7615469429179963 
 1.	 0.21400000000000002	 0.7086096472561388 
 1.5	 0.21400000000000002	 0.6469562433720193 
 2.	 0.21400000000000002	 0.5909492774863303 
 2.5	 0.21400000000000002	 0.5448352200607408 
 3.	 0.21400000000000002	 0.5081961377064623 
 3.5	 0.21400000000000002	 0.4793521447158058 
 4.	 0.21400000000000002	 0.4564870786370248 
 4.5	 0.21400000000000002	 0.43814931833734505 
 5.	 0.21400000000000002	 0.42323717597582255 
 0.5	 0.224	 0.7825728945898625 
 1.	 0.224	 0.7317359664660762 
 1.5	 0.224	 0.672099845194277 
 2.	 0.224	 0.6173111375448469 
 2.5	 0.224	 0.571759600849876 
 3.	 0.224	 0.535237211788376 
 3.5	 0.224	 0.5062793653760955 
 4.	 0.224	 0.4831827414921103 
 4.5	 0.224	 0.46456553851072346 
 5.	 0.224	 0.44936465030720874 
 0.5	 0.234	 0.80064253995383 
 1.	 0.234	 0.7515765368488483 
 1.5	 0.234	 0.6940159494387884 
 2.	 0.234	 0.6405029136183747 
 2.5	 0.234	 0.5956114524926335 
 3.	 0.234	 0.5593528975814318 
 3.5	 0.234	 0.5304084986888703 
 4.	 0.234	 0.5071962166718638 
 4.5	 0.234	 0.48840064547549056 
 5.	 0.234	 0.47299726386170604 
 0.5	 0.24400000000000002	 0.8161694070750773 
 1.	 0.24400000000000002	 0.7692826714194017 
 1.5	 0.24400000000000002	 0.7134762399548858 
 2.	 0.24400000000000002	 0.6612730802240949 
 2.5	 0.24400000000000002	 0.617126894785502 
 3.	 0.24400000000000002	 0.581219566531476 
 3.5	 0.24400000000000002	 0.55238257914203 
 4.	 0.24400000000000002	 0.5291408953087088 
 4.5	 0.24400000000000002	 0.5102431689577243 
 5.	 0.24400000000000002	 0.4947025044998142 
 0.5	 0.254	 0.8299148153730408 
 1.	 0.254	 0.7849018896425051 
 1.5	 0.254	 0.7309512151645823 
 2.	 0.254	 0.680070075044667 
 2.5	 0.254	 0.6367230831581524 
 3.	 0.254	 0.6012359829132018 
 3.5	 0.254	 0.572579956116964 
 4.	 0.254	 0.5493764200424373 
 4.5	 0.254	 0.5304370022988854 
 5.	 0.254	 0.5148120593127582 
 0.5	 0.264	 0.8419616744802396 
 1.	 0.264	 0.7989046309237524 
 1.5	 0.264	 0.7467254263838592 
 2.	 0.264	 0.6971605307220482 
 2.5	 0.264	 0.6546083850554936 
 3.	 0.264	 0.6196308077517058 
 3.5	 0.264	 0.5912121405595548 
 4.	 0.264	 0.568099210353429 
 4.5	 0.264	 0.5491665827738701 
 5.	 0.264	 0.5335003886776969 
 0.5	 0.274	 0.8529702324990234 
 1.	 0.274	 0.8114483322354084 
 1.5	 0.274	 0.7609715952902762 
 2.	 0.274	 0.7127300645102427 
 2.5	 0.274	 0.6710069947390597 
 3.	 0.274	 0.636534838638696 
 3.5	 0.274	 0.6083932610982374 
 4.	 0.274	 0.5854138968681982 
 4.5	 0.274	 0.5665271453132279 
 5.	 0.274	 0.5508549103270495 
 0.5	 0.28400000000000003	 0.8626865702006128 
 1.	 0.28400000000000003	 0.8226939943868488 
 1.5	 0.28400000000000003	 0.7738555824421635 
 2.	 0.28400000000000003	 0.7268627217319424 
 2.5	 0.28400000000000003	 0.685985862458947 
 3.	 0.28400000000000003	 0.6520382006225579 
 3.5	 0.28400000000000003	 0.6242019795555007 
 4.	 0.28400000000000003	 0.6013875601028565 
 4.5	 0.28400000000000003	 0.5825770876805024 
 5.	 0.28400000000000003	 0.5669271419487304 
 0.5	 0.29400000000000004	 0.87122496055788 
 1.	 0.29400000000000004	 0.8326595527583718 
 1.5	 0.29400000000000004	 0.785411515441835 
 2.	 0.29400000000000004	 0.739622615045819 
 2.5	 0.29400000000000004	 0.6996411718076945 
 3.	 0.29400000000000004	 0.6662260588153264 
 3.5	 0.29400000000000004	 0.6387110790714807 
 4.	 0.29400000000000004	 0.6160835808071611 
 4.5	 0.29400000000000004	 0.5973724769964401 
 5.	 0.29400000000000004	 0.581766994273894 
 0.5	 0.304	 0.8788085289712455 
 1.	 0.304	 0.8417353137709063 
 1.5	 0.304	 0.7958921370372011 
 2.	 0.304	 0.7512536464195332 
 2.5	 0.304	 0.7120789966113915 
 3.	 0.304	 0.6791908949351622 
 3.5	 0.304	 0.6520082184401269 
 4.	 0.304	 0.6295814399029417 
 4.5	 0.304	 0.6109862904466304 
 5.	 0.304	 0.5954421428773456 
 0.5	 0.314	 0.8856461407820817 
 1.	 0.314	 0.8498514482365476 
 1.5	 0.314	 0.8053627146480566 
 2.	 0.314	 0.7618138488538018 
 2.5	 0.314	 0.7234194301675198 
 3.	 0.314	 0.6910485356001465 
 3.5	 0.314	 0.6642003863229307 
 4.	 0.314	 0.64198325076015 
 4.5	 0.314	 0.6235155782397146 
 5.	 0.314	 0.6080451733246773 
 0.5	 0.324	 0.8918946300216088 
 1.	 0.324	 0.8571367268856134 
 1.5	 0.324	 0.8139573550369149 
 2.	 0.324	 0.7714438207688331 
 2.5	 0.324	 0.7337892755707245 
 3.	 0.324	 0.7019301983233427 
 3.5	 0.324	 0.675414668908465 
 4.	 0.324	 0.653412119283016 
 4.5	 0.324	 0.6350798672529803 
 5.	 0.324	 0.6196907317445389 
 0.5	 0.334	 0.8973843291299062 
 1.	 0.334	 0.8638872059850604 
 1.5	 0.334	 0.8218849553384139 
 2.	 0.334	 0.7802792215495754 
 2.5	 0.334	 0.7433449585091934 
 3.	 0.334	 0.7119716953971117 
 3.5	 0.334	 0.6857906492036813 
 4.	 0.334	 0.6640049985620851 
 4.5	 0.334	 0.6458137568321332 
 5.	 0.334	 0.6305143149020017 
 0.5	 0.34400000000000003	 0.9024369708554587 
 1.	 0.34400000000000003	 0.86998667877396 
 1.5	 0.34400000000000003	 0.8290901627058971 
 2.	 0.34400000000000003	 0.7884543296345908 
 2.5	 0.34400000000000003	 0.7522119279747976 
 3.	 0.34400000000000003	 0.7213212120052485 
 3.5	 0.34400000000000003	 0.6954675617700499 
 4.	 0.34400000000000003	 0.673905921106308 
 4.5	 0.34400000000000003	 0.6558564248758446 
 5.	 0.34400000000000003	 0.640652041655222 
 0.5	 0.35400000000000004	 0.907090174488137 
 1.	 0.35400000000000004	 0.8756331852196646 
 1.5	 0.35400000000000004	 0.8358189968896871 
 2.	 0.35400000000000004	 0.7960727327005299 
 2.5	 0.35400000000000004	 0.7605213095196088 
 3.	 0.35400000000000004	 0.7301078725237357 
 3.5	 0.35400000000000004	 0.7045741024806174 
 4.	 0.35400000000000004	 0.6832338897163813 
 4.5	 0.35400000000000004	 0.6653358267014312 
 5.	 0.35400000000000004	 0.6502356137000882 
 0.5	 0.364	 0.9114156873574344 
 1.	 0.364	 0.8809093589835223 
 1.5	 0.364	 0.8421373256003941 
 2.	 0.364	 0.8033247103226804 
 2.5	 0.364	 0.7684197008152135 
 3.	 0.364	 0.73846558639515 
 3.5	 0.364	 0.7132294253828455 
 4.	 0.364	 0.6921145127874431 
 4.5	 0.364	 0.674371201962368 
 5.	 0.364	 0.6593769510661617 
 0.5	 0.374	 0.9154678145089068 
 1.	 0.374	 0.885876965894496 
 1.5	 0.374	 0.8481151709722925 
 2.	 0.374	 0.8101614142571436 
 2.5	 0.374	 0.7759069170781874 
 3.	 0.374	 0.7464209799210034 
 3.5	 0.374	 0.7215180630924886 
 4.	 0.374	 0.7006266514737404 
 4.5	 0.374	 0.6830462871549122 
 5.	 0.374	 0.6681635054459021 
 0.5	 0.384	 0.919242196557295 
 1.	 0.384	 0.8905020417819984 
 1.5	 0.384	 0.8537608460934697 
 2.	 0.384	 0.816654186486415 
 2.5	 0.384	 0.7830373016964488 
 3.	 0.384	 0.7540279243615723 
 3.5	 0.384	 0.7294846639896904 
 4.	 0.384	 0.7088247022865011 
 4.5	 0.384	 0.6914128727682276 
 5.	 0.384	 0.6766471047092013 
 0.5	 0.394	 0.9228376588042164 
 1.	 0.394	 0.8949885184522312 
 1.5	 0.394	 0.8591685797643117 
 2.	 0.394	 0.8228867704121869 
 2.5	 0.394	 0.789905379120801 
 3.	 0.394	 0.7613611398672275 
 3.5	 0.394	 0.7371517124137187 
 4.	 0.394	 0.7167299281868039 
 4.5	 0.394	 0.699485643504615 
 5.	 0.394	 0.6848434002511147 
 0.5	 0.404	 0.9259700062317743 
 1.	 0.404	 0.8988834561616621 
 1.5	 0.404	 0.8639160836163765 
 2.	 0.404	 0.828371487493152 
